"Product ID";Image;Nom;Référence;Catégorie;"Montant (HT)";"Montant (TTC)";Quantité;État;Position
449;https://www.velvet-extension.fr/1233/kit-gels-uv.jpg;"-Kit Gels UV";;"Kits Cils";74.916667;89.9;100;0
448;https://www.velvet-extension.fr/1232/kit-vernis-semi-permanent.jpg;"-Kit Vernis semi permanent";;"Kits Cils";41.583333;49.9;9;0
447;https://www.velvet-extension.fr/1229/kit-dip-powder.jpg;"-Kit Dip powders";;Onglerie;58.250000;69.9;0;1
446;https://www.velvet-extension.fr/1501/support-vernis-rose.jpg;"Support vernis, rose";"I04 102 Support vernis rose";Confort;2.083333;2.5;2990;0
445;https://www.velvet-extension.fr/1215/coupe-cuticules.jpg;"Coupe cuticules";"I03 205 Coupe cuticules";Instruments;4.083333;4.9;77;0
444;https://www.velvet-extension.fr/1212/boite-de-conservation.jpg;"Boîte de conservation";"J00 101-102-103 Storage Glue box";"Accessoires colles";11.583333;13.9;378;0
443;https://www.velvet-extension.fr/1209/nails-polish-remover.jpg;"Nails Polish remover";"H01 303 Nail polish remover";Dépose;5.166667;6.2;77;0
442;https://www.velvet-extension.fr/1206/gel-polish-remover.jpg;"Gel Polish remover";"H01 301 Gel polish remover";Dépose;7.416667;8.9;59;0
441;https://www.velvet-extension.fr/1203/dip-powder-satin-ribbon.jpg;"Dip powder Satin Ribbon";"Dip powder Satin Ribbon";"Dip couleurs";13.250000;15.9;65;0
440;https://www.velvet-extension.fr/1200/dip-powder-muse.jpg;"Dip powder Muse";"K01 102 Dip powder Muse";"Dip couleurs";13.250000;15.9;55;0
439;https://www.velvet-extension.fr/1199/speed-up-lash.jpg;"Speed up Lash 5D (Tailles mix)";;"Speed Up Lash";0.000000;13.9;38;0
438;https://www.velvet-extension.fr/1198/vernis-semi-permanent-succulent.jpg;"Vernis semi permanent Succulent";"J03 312 SUCCULENT";Glitters;10.750000;12.9;57;0
437;https://www.velvet-extension.fr/1197/vernis-semi-sangria.jpg;"Vernis semi Sangria";"J04 213 SANGRIA";Couleurs;10.750000;12.9;58;0
436;https://www.velvet-extension.fr/1196/vernis-semi-ruby-red.jpg;"Vernis semi Ruby Red";"J03 203 RUBY RED";Couleurs;10.750000;12.9;49;0
